site YYMMMDD yyyy_yyyy x__MJD week d reflon x_e0_m_ x__east_m_ x____n0_m_ x_north_m_ u0_m_ x____up_m_ x_ant_m_ sig_e_m_ sig_n_m_ sig_u_m_ x__corr_en x__corr_eu x__corr_nu
BRDY 12JAN28 2012.0739 55954 1672 7 -119.0 -738 -0.201286 4405247 0.218088 1269 0.054266 0.1000 0.000639 0.000879 0.002714 0.036746 -0.061715 -0.131973
BRDY 12JAN29 2012.0767 55955 1673 1 -119.0 -738 -0.201324 4405247 0.217543 1269 0.054980 0.1000 0.000641 0.000874 0.002698 0.029427 -0.050788 -0.129761
BRDY 12JAN30 2012.0794 55956 1673 2 -119.0 -738 -0.201577 4405247 0.216744 1269 0.058665 0.1000 0.000643 0.000886 0.002713 0.040135 -0.045856 -0.113605
BRDY 12JAN31 2012.0821 55957 1673 3 -119.0 -738 -0.201024 4405247 0.218392 1269 0.058630 0.1000 0.000637 0.000878 0.002701 0.030487 -0.056581 -0.113547
BRDY 12FEB01 2012.0849 55958 1673 4 -119.0 -738 -0.201204 4405247 0.217815 1269 0.062574 0.1000 0.000633 0.000872 0.002646 0.039001 -0.064275 -0.106474
BRDY 12FEB02 2012.0876 55959 1673 5 -119.0 -738 -0.202225 4405247 0.218951 1269 0.053493 0.1000 0.000635 0.000877 0.002687 0.037671 -0.057667 -0.110468
BRDY 12FEB03 2012.0903 55960 1673 6 -119.0 -738 -0.200877 4405247 0.217123 1269 0.055632 0.1000 0.000637 0.000874 0.002687 0.048044 -0.048550 -0.137244
BRDY 12FEB04 2012.0931 55961 1673 7 -119.0 -738 -0.200965 4405247 0.217170 1269 0.057752 0.1000 0.000638 0.000876 0.002678 0.045678 -0.042193 -0.119144
BRDY 12FEB05 2012.0958 55962 1674 1 -119.0 -738 -0.200487 4405247 0.218789 1269 0.053883 0.1000 0.000634 0.000878 0.002684 0.037392 -0.045522 -0.106998
BRDY 12FEB06 2012.0986 55963 1674 2 -119.0 -738 -0.201735 4405247 0.218379 1269 0.060366 0.1000 0.000636 0.000872 0.002678 0.040686 -0.061784 -0.103029
BRDY 12FEB07 2012.1013 55964 1674 3 -119.0 -738 -0.200868 4405247 0.217253 1269 0.062533 0.1000 0.000650 0.000905 0.002812 0.069293 -0.069420 -0.133196
BRDY 12FEB08 2012.1040 55965 1674 4 -119.0 -738 -0.201744 4405247 0.216494 1269 0.058204 0.1000 0.000640 0.000875 0.002710 0.033691 -0.048382 -0.121611
BRDY 12FEB09 2012.1068 55966 1674 5 -119.0 -738 -0.201195 4405247 0.217794 1269 0.054161 0.1000 0.000669 0.000898 0.002736 0.054878 -0.042972 -0.158847
BRDY 12FEB10 2012.1095 55967 1674 6 -119.0 -738 -0.202403 4405247 0.219059 1269 0.055701 0.1000 0.000670 0.000895 0.002734 0.058389 -0.047582 -0.140116
BRDY 12FEB11 2012.1123 55968 1674 7 -119.0 -738 -0.201425 4405247 0.217996 1269 0.053608 0.1000 0.000673 0.000904 0.002771 0.064836 -0.049785 -0.128517
BRDY 12FEB12 2012.1150 55969 1675 1 -119.0 -738 -0.201453 4405247 0.216694 1269 0.063184 0.1000 0.000670 0.000907 0.002762 0.064111 -0.060038 -0.119455
BRDY 12FEB13 2012.1177 55970 1675 2 -119.0 -738 -0.202376 4405247 0.216877 1269 0.059847 0.1000 0.000668 0.000898 0.002736 0.054725 -0.040965 -0.122243
BRDY 12FEB14 2012.1205 55971 1675 3 -119.0 -738 -0.201623 4405247 0.217616 1269 0.060864 0.1000 0.000667 0.000901 0.002742 0.049491 -0.051475 -0.139281
BRDY 12FEB15 2012.1232 55972 1675 4 -119.0 -738 -0.202124 4405247 0.217607 1269 0.061718 0.1000 0.000665 0.000896 0.002739 0.058733 -0.031918 -0.134375
BRDY 12FEB16 2012.1259 55973 1675 5 -119.0 -738 -0.202040 4405247 0.218345 1269 0.060878 0.1000 0.000674 0.000911 0.002772 0.058725 -0.064695 -0.110303
BRDY 12FEB17 2012.1287 55974 1675 6 -119.0 -738 -0.202570 4405247 0.218831 1269 0.057969 0.1000 0.000635 0.000881 0.002687 0.041117 -0.048387 -0.104722
BRDY 12FEB18 2012.1314 55975 1675 7 -119.0 -738 -0.202000 4405247 0.217336 1269 0.058987 0.1000 0.000638 0.000883 0.002707 0.051703 -0.061686 -0.134896
BRDY 12FEB19 2012.1342 55976 1676 1 -119.0 -738 -0.200920 4405247 0.217665 1269 0.054448 0.1000 0.000637 0.000873 0.002702 0.022235 -0.014419 -0.118830
BRDY 12FEB20 2012.1369 55977 1676 2 -119.0 -738 -0.201467 4405247 0.218314 1269 0.057224 0.1000 0.000630 0.000864 0.002678 0.031707 -0.021217 -0.115437
BRDY 12FEB21 2012.1396 55978 1676 3 -119.0 -738 -0.202087 4405247 0.217185 1269 0.061335 0.1000 0.000635 0.000877 0.002677 0.053055 -0.023743 -0.102237
BRDY 12FEB22 2012.1424 55979 1676 4 -119.0 -738 -0.202528 4405247 0.219691 1269 0.055807 0.1000 0.000654 0.000907 0.002770 0.055442 -0.050685 -0.107394
BRDY 12FEB23 2012.1451 55980 1676 5 -119.0 -738 -0.202492 4405247 0.219370 1269 0.053657 0.1000 0.000636 0.000883 0.002680 0.064948 -0.049346 -0.114927
BRDY 12FEB24 2012.1478 55981 1676 6 -119.0 -738 -0.202418 4405247 0.218515 1269 0.053218 0.1000 0.000638 0.000881 0.002680 0.051474 -0.032543 -0.095056
BRDY 12FEB25 2012.1506 55982 1676 7 -119.0 -738 -0.205091 4405247 0.217949 1269 0.050217 0.1000 0.000635 0.000873 0.002653 0.044478 -0.013416 -0.103343
BRDY 12FEB26 2012.1533 55983 1677 1 -119.0 -738 -0.202232 4405247 0.219203 1269 0.055251 0.1000 0.000639 0.000879 0.002691 0.042352 -0.019092 -0.117394
BRDY 12FEB27 2012.1561 55984 1677 2 -119.0 -738 -0.201174 4405247 0.217852 1269 0.058285 0.1000 0.000635 0.000879 0.002662 0.060857 -0.024419 -0.105721
BRDY 12FEB28 2012.1588 55985 1677 3 -119.0 -738 -0.201812 4405247 0.219264 1269 0.066587 0.1000 0.000640 0.000886 0.002689 0.052218 -0.028920 -0.116464
BRDY 12FEB29 2012.1615 55986 1677 4 -119.0 -738 -0.201542 4405247 0.223751 1269 0.056273 0.1000 0.000639 0.000881 0.002690 0.049274 -0.037220 -0.141054
BRDY 12MAR01 2012.1643 55987 1677 5 -119.0 -738 -0.207808 4405247 0.219478 1269 0.055066 0.1000 0.000646 0.000910 0.002708 0.024356 -0.012392 -0.104294
BRDY 12MAR02 2012.1670 55988 1677 6 -119.0 -738 -0.202581 4405247 0.217581 1269 0.055281 0.1000 0.000658 0.000920 0.002759 0.029662 -0.028464 -0.112435
BRDY 12MAR03 2012.1697 55989 1677 7 -119.0 -738 -0.201986 4405247 0.218480 1269 0.054058 0.1000 0.000641 0.000884 0.002717 0.032741 -0.022899 -0.126329
BRDY 12MAR04 2012.1725 55990 1678 1 -119.0 -738 -0.202148 4405247 0.218373 1269 0.054564 0.1000 0.000649 0.000895 0.002750 0.033265 -0.021032 -0.111275
BRDY 12MAR05 2012.1752 55991 1678 2 -119.0 -738 -0.202207 4405247 0.218152 1269 0.052937 0.1000 0.000637 0.000888 0.002697 0.027142 -0.032324 -0.124542
BRDY 12MAR06 2012.1780 55992 1678 3 -119.0 -738 -0.204001 4405247 0.221133 1269 0.053491 0.1000 0.000642 0.000889 0.002702 0.016937 -0.037068 -0.129101
BRDY 12MAR07 2012.1807 55993 1678 4 -119.0 -738 -0.202099 4405247 0.218573 1269 0.056284 0.1000 0.000633 0.000873 0.002662 0.019394 -0.034523 -0.118351
BRDY 12MAR08 2012.1834 55994 1678 5 -119.0 -738 -0.201813 4405247 0.217484 1269 0.058505 0.1000 0.000642 0.000883 0.002735 0.016632 -0.021614 -0.153963
BRDY 12MAR09 2012.1862 55995 1678 6 -119.0 -738 -0.202941 4405247 0.219332 1269 0.057233 0.1000 0.000646 0.000886 0.002741 0.026349 -0.001022 -0.132590
BRDY 12MAR10 2012.1889 55996 1678 7 -119.0 -738 -0.201803 4405247 0.219744 1269 0.056236 0.1000 0.000647 0.000893 0.002766 0.020806 -0.010002 -0.125037
BRDY 12MAR11 2012.1916 55997 1679 1 -119.0 -738 -0.198740 4405247 0.217187 1269 0.058115 0.1000 0.000639 0.000884 0.002721 0.013743 -0.016001 -0.132856
BRDY 12MAR12 2012.1944 55998 1679 2 -119.0 -738 -0.199838 4405247 0.219074 1269 0.054411 0.1000 0.000642 0.000888 0.002741 0.010373 -0.021524 -0.126652
BRDY 12MAR13 2012.1971 55999 1679 3 -119.0 -738 -0.197990 4405247 0.217650 1269 0.054434 0.1000 0.000639 0.000878 0.002706 0.010768 -0.022510 -0.109760
BRDY 12MAR14 2012.1999 56000 1679 4 -119.0 -738 -0.200810 4405247 0.215763 1269 0.057976 0.1000 0.000644 0.000876 0.002732 0.026494 -0.020452 -0.123510
BRDY 12MAR15 2012.2026 56001 1679 5 -119.0 -738 -0.201204 4405247 0.218985 1269 0.059539 0.1000 0.000647 0.000881 0.002745 0.022981 -0.031053 -0.100963
BRDY 12MAR16 2012.2053 56002 1679 6 -119.0 -738 -0.204908 4405247 0.218240 1269 0.052443 0.1000 0.000640 0.000879 0.002715 0.021045 -0.030992 -0.102214
BRDY 12MAR17 2012.2081 56003 1679 7 -119.0 -738 -0.202376 4405247 0.217473 1269 0.062612 0.1000 0.000643 0.000880 0.002729 0.033271 -0.076180 -0.119572
BRDY 12MAR18 2012.2108 56004 1680 1 -119.0 -738 -0.201023 4405247 0.219650 1269 0.065684 0.1000 0.000642 0.000881 0.002731 0.021113 -0.052324 -0.118869
BRDY 12MAR19 2012.2136 56005 1680 2 -119.0 -738 -0.202259 4405247 0.218949 1269 0.063444 0.1000 0.000645 0.000879 0.002735 0.008848 -0.029581 -0.105723
BRDY 12MAR20 2012.2163 56006 1680 3 -119.0 -738 -0.203042 4405247 0.219571 1269 0.060395 0.1000 0.000644 0.000876 0.002733 0.016966 -0.033784 -0.105951
BRDY 12MAR21 2012.2190 56007 1680 4 -119.0 -738 -0.205359 4405247 0.218671 1269 0.050644 0.1000 0.000644 0.000894 0.002744 0.022377 -0.010914 -0.079479
BRDY 12MAR22 2012.2218 56008 1680 5 -119.0 -738 -0.202352 4405247 0.215249 1269 0.052429 0.1000 0.000644 0.000894 0.002727 0.024808 -0.053423 -0.093010
BRDY 12MAR23 2012.2245 56009 1680 6 -119.0 -738 -0.202504 4405247 0.214607 1269 0.055765 0.1000 0.000638 0.000881 0.002709 0.033010 -0.049679 -0.091144
BRDY 12MAR24 2012.2272 56010 1680 7 -119.0 -738 -0.201872 4405247 0.218495 1269 0.056607 0.1000 0.000638 0.000882 0.002706 0.029324 -0.043147 -0.106583
BRDY 12MAR25 2012.2300 56011 1681 1 -119.0 -738 -0.202288 4405247 0.217011 1269 0.054272 0.1000 0.000641 0.000884 0.002726 0.031996 -0.015108 -0.114103
BRDY 12MAR26 2012.2327 56012 1681 2 -119.0 -738 -0.202704 4405247 0.215459 1269 0.060714 0.1000 0.000642 0.000876 0.002710 0.042393 -0.031290 -0.129529
BRDY 12MAR27 2012.2355 56013 1681 3 -119.0 -738 -0.203149 4405247 0.217645 1269 0.054562 0.1000 0.000640 0.000880 0.002698 0.031745 -0.032459 -0.117964
BRDY 12MAR28 2012.2382 56014 1681 4 -119.0 -738 -0.203250 4405247 0.216419 1269 0.049839 0.1000 0.000637 0.000883 0.002705 0.023407 -0.053172 -0.121724
BRDY 12MAR29 2012.2409 56015 1681 5 -119.0 -738 -0.198371 4405247 0.217636 1269 0.056018 0.1000 0.000638 0.000886 0.002710 0.039776 -0.055448 -0.112585
BRDY 12MAR30 2012.2437 56016 1681 6 -119.0 -738 -0.204942 4405247 0.220247 1269 0.047908 0.1000 0.000639 0.000877 0.002724 0.033908 -0.023799 -0.125894
BRDY 12MAR31 2012.2464 56017 1681 7 -119.0 -738 -0.204174 4405247 0.216252 1269 0.053614 0.1000 0.000632 0.000875 0.002687 0.039142 -0.016883 -0.116561
BRDY 12APR01 2012.2491 56018 1682 1 -119.0 -738 -0.201602 4405247 0.216282 1269 0.046864 0.1000 0.000636 0.000879 0.002694 0.042136 -0.039623 -0.107641
BRDY 12APR02 2012.2519 56019 1682 2 -119.0 -738 -0.203497 4405247 0.216733 1269 0.057246 0.1000 0.000637 0.000877 0.002700 0.034661 -0.052825 -0.113972
BRDY 12APR03 2012.2546 56020 1682 3 -119.0 -738 -0.201409 4405247 0.216932 1269 0.056378 0.1000 0.000631 0.000877 0.002678 0.034494 -0.057263 -0.095092
BRDY 12APR04 2012.2574 56021 1682 4 -119.0 -738 -0.200282 4405247 0.216957 1269 0.059064 0.1000 0.000640 0.000878 0.002713 0.030141 -0.049076 -0.107403
BRDY 12APR05 2012.2601 56022 1682 5 -119.0 -738 -0.201849 4405247 0.215784 1269 0.058295 0.1000 0.000633 0.000866 0.002664 0.030509 -0.028630 -0.121321
BRDY 12APR06 2012.2628 56023 1682 6 -119.0 -738 -0.202095 4405247 0.217837 1269 0.053822 0.1000 0.000630 0.000864 0.002660 0.048844 -0.029817 -0.127179
BRDY 12APR07 2012.2656 56024 1682 7 -119.0 -738 -0.202770 4405247 0.218956 1269 0.053107 0.1000 0.000630 0.000865 0.002657 0.035836 -0.052987 -0.139810
BRDY 12APR08 2012.2683 56025 1683 1 -119.0 -738 -0.203163 4405247 0.218616 1269 0.053768 0.1000 0.000631 0.000865 0.002660 0.026178 -0.048719 -0.129860
BRDY 12APR09 2012.2710 56026 1683 2 -119.0 -738 -0.202651 4405247 0.218146 1269 0.055858 0.1000 0.000631 0.000870 0.002666 0.036521 -0.056153 -0.112877
BRDY 12APR10 2012.2738 56027 1683 3 -119.0 -738 -0.202002 4405247 0.218138 1269 0.060547 0.1000 0.000634 0.000866 0.002672 0.027111 -0.040116 -0.130114
BRDY 12APR11 2012.2765 56028 1683 4 -119.0 -738 -0.203024 4405247 0.217272 1269 0.064001 0.1000 0.000632 0.000866 0.002670 0.038651 -0.043037 -0.125458
BRDY 12APR12 2012.2793 56029 1683 5 -119.0 -738 -0.202637 4405247 0.216333 1269 0.060269 0.1000 0.000637 0.000873 0.002697 0.046538 -0.046906 -0.131816
BRDY 12APR13 2012.2820 56030 1683 6 -119.0 -738 -0.202247 4405247 0.218074 1269 0.063436 0.1000 0.000633 0.000871 0.002685 0.044097 -0.059017 -0.134242
BRDY 12APR14 2012.2847 56031 1683 7 -119.0 -738 -0.202347 4405247 0.219228 1269 0.058022 0.1000 0.000633 0.000869 0.002677 0.044818 -0.055944 -0.122662
BRDY 12APR15 2012.2875 56032 1684 1 -119.0 -738 -0.203216 4405247 0.218440 1269 0.058759 0.1000 0.000634 0.000870 0.002692 0.050229 -0.051887 -0.143939
BRDY 12APR16 2012.2902 56033 1684 2 -119.0 -738 -0.202309 4405247 0.216120 1269 0.053493 0.1000 0.000633 0.000870 0.002679 0.044940 -0.037148 -0.115777
BRDY 12APR17 2012.2930 56034 1684 3 -119.0 -738 -0.201014 4405247 0.219797 1269 0.052710 0.1000 0.000634 0.000870 0.002690 0.037472 -0.038756 -0.127023
BRDY 12APR18 2012.2957 56035 1684 4 -119.0 -738 -0.203464 4405247 0.218618 1269 0.052982 0.1000 0.000632 0.000868 0.002673 0.037142 -0.043328 -0.133231
BRDY 12APR19 2012.2984 56036 1684 5 -119.0 -738 -0.200512 4405247 0.219984 1269 0.065574 0.1000 0.000632 0.000864 0.002667 0.029395 -0.046955 -0.123988
BRDY 12APR20 2012.3012 56037 1684 6 -119.0 -738 -0.203085 4405247 0.219274 1269 0.050884 0.1000 0.000632 0.000866 0.002671 0.032144 -0.040486 -0.127075
BRDY 12APR21 2012.3039 56038 1684 7 -119.0 -738 -0.204159 4405247 0.220274 1269 0.057249 0.1000 0.000632 0.000868 0.002674 0.034658 -0.037645 -0.131751
BRDY 12APR22 2012.3066 56039 1685 1 -119.0 -738 -0.202982 4405247 0.218086 1269 0.060697 0.1000 0.000633 0.000871 0.002681 0.042070 -0.057275 -0.134425
BRDY 12APR23 2012.3094 56040 1685 2 -119.0 -738 -0.202287 4405247 0.219567 1269 0.055146 0.1000 0.000649 0.000884 0.002759 0.030785 -0.032538 -0.143160
BRDY 12APR24 2012.3121 56041 1685 3 -119.0 -738 -0.204296 4405247 0.219067 1269 0.063312 0.1000 0.000666 0.000894 0.002774 0.068667 -0.068154 -0.120369
BRDY 12APR25 2012.3149 56042 1685 4 -119.0 -738 -0.203232 4405247 0.221253 1269 0.054003 0.1000 0.000657 0.000887 0.002725 0.075004 -0.049305 -0.111738
BRDY 12APR26 2012.3176 56043 1685 5 -119.0 -738 -0.204082 4405247 0.217120 1269 0.051916 0.1000 0.000633 0.000866 0.002672 0.038622 -0.051654 -0.142210
BRDY 12APR27 2012.3203 56044 1685 6 -119.0 -738 -0.202861 4405247 0.220375 1269 0.055524 0.1000 0.000638 0.000876 0.002691 0.032824 -0.052825 -0.132969
BRDY 12APR28 2012.3231 56045 1685 7 -119.0 -738 -0.202659 4405247 0.219719 1269 0.050605 0.1000 0.000638 0.000869 0.002682 0.030000 -0.035556 -0.128863
BRDY 12APR29 2012.3258 56046 1686 1 -119.0 -738 -0.202134 4405247 0.219946 1269 0.055721 0.1000 0.000638 0.000873 0.002697 0.024925 -0.043443 -0.126192
BRDY 12APR30 2012.3285 56047 1686 2 -119.0 -738 -0.201574 4405247 0.219202 1269 0.050704 0.1000 0.000641 0.000876 0.002701 0.034262 -0.056947 -0.124408
BRDY 12MAY01 2012.3313 56048 1686 3 -119.0 -738 -0.201273 4405247 0.219736 1269 0.046375 0.1000 0.000677 0.000907 0.002815 0.044925 -0.053041 -0.153141
BRDY 12MAY02 2012.3340 56049 1686 4 -119.0 -738 -0.199877 4405247 0.217652 1269 0.051239 0.1000 0.000669 0.000895 0.002778 0.058812 -0.055983 -0.166359
BRDY 12MAY03 2012.3368 56050 1686 5 -119.0 -738 -0.202011 4405247 0.220019 1269 0.048742 0.1000 0.000641 0.000878 0.002733 0.039297 -0.018101 -0.137066
BRDY 12MAY04 2012.3395 56051 1686 6 -119.0 -738 -0.203818 4405247 0.218820 1269 0.056501 0.1000 0.000644 0.000885 0.002722 0.035577 -0.035524 -0.116298
BRDY 12MAY05 2012.3422 56052 1686 7 -119.0 -738 -0.201520 4405247 0.220227 1269 0.048459 0.1000 0.000640 0.000879 0.002700 0.028457 -0.057324 -0.112658
BRDY 12MAY06 2012.3450 56053 1687 1 -119.0 -738 -0.201385 4405247 0.219204 1269 0.051594 0.1000 0.000639 0.000877 0.002694 0.038046 -0.044122 -0.122314
BRDY 12MAY07 2012.3477 56054 1687 2 -119.0 -738 -0.202586 4405247 0.218310 1269 0.053731 0.1000 0.000675 0.000895 0.002744 0.066390 -0.058419 -0.151482
BRDY 12MAY08 2012.3504 56055 1687 3 -119.0 -738 -0.203478 4405247 0.216957 1269 0.052064 0.1000 0.000633 0.000870 0.002674 0.043279 -0.053104 -0.135350
BRDY 12MAY09 2012.3532 56056 1687 4 -119.0 -738 -0.202721 4405247 0.219126 1269 0.056081 0.1000 0.000631 0.000868 0.002676 0.032048 -0.049194 -0.123133
BRDY 12MAY10 2012.3559 56057 1687 5 -119.0 -738 -0.202761 4405247 0.218209 1269 0.045861 0.1000 0.000636 0.000877 0.002692 0.028378 -0.049798 -0.105039
BRDY 12MAY11 2012.3587 56058 1687 6 -119.0 -738 -0.202504 4405247 0.219148 1269 0.053872 0.1000 0.000645 0.000878 0.002718 0.020593 -0.072939 -0.119238
BRDY 12MAY12 2012.3614 56059 1687 7 -119.0 -738 -0.202512 4405247 0.218470 1269 0.055692 0.1000 0.000634 0.000869 0.002674 0.034010 -0.048775 -0.132815
BRDY 12MAY13 2012.3641 56060 1688 1 -119.0 -738 -0.201103 4405247 0.218556 1269 0.049871 0.1000 0.000632 0.000860 0.002666 0.031567 -0.051961 -0.135906
BRDY 12MAY14 2012.3669 56061 1688 2 -119.0 -738 -0.201732 4405247 0.218829 1269 0.049579 0.1000 0.000630 0.000861 0.002668 0.027429 -0.035538 -0.122665
BRDY 12MAY15 2012.3696 56062 1688 3 -119.0 -738 -0.202179 4405247 0.219054 1269 0.055037 0.1000 0.000632 0.000868 0.002670 0.014359 -0.051396 -0.110411
BRDY 12MAY16 2012.3723 56063 1688 4 -119.0 -738 -0.204054 4405247 0.220434 1269 0.060141 0.1000 0.000641 0.000870 0.002712 0.027317 -0.037319 -0.116221
BRDY 12MAY17 2012.3751 56064 1688 5 -119.0 -738 -0.203530 4405247 0.218527 1269 0.048172 0.1000 0.000640 0.000872 0.002713 0.033578 -0.062365 -0.138891
BRDY 12MAY18 2012.3778 56065 1688 6 -119.0 -738 -0.204878 4405247 0.218330 1269 0.057544 0.1000 0.000656 0.000889 0.002770 0.032766 -0.049386 -0.144587
BRDY 12MAY19 2012.3806 56066 1688 7 -119.0 -738 -0.203261 4405247 0.219407 1269 0.054064 0.1000 0.000655 0.000892 0.002769 0.039696 -0.075630 -0.142601
BRDY 12MAY20 2012.3833 56067 1689 1 -119.0 -738 -0.203252 4405247 0.217381 1269 0.053085 0.1000 0.000657 0.000893 0.002774 0.031149 -0.073321 -0.137537
BRDY 12MAY21 2012.3860 56068 1689 2 -119.0 -738 -0.203062 4405247 0.217511 1269 0.052621 0.1000 0.000667 0.000904 0.002819 0.041628 -0.087201 -0.140707
BRDY 12MAY22 2012.3888 56069 1689 3 -119.0 -738 -0.207527 4405247 0.221298 1269 0.052296 0.1000 0.000660 0.000902 0.002789 0.057217 -0.081255 -0.149944
BRDY 12MAY23 2012.3915 56070 1689 4 -119.0 -738 -0.205261 4405247 0.220787 1269 0.052258 0.1000 0.000665 0.000897 0.002801 0.041528 -0.070589 -0.155601
BRDY 12MAY24 2012.3943 56071 1689 5 -119.0 -738 -0.204258 4405247 0.219886 1269 0.053475 0.1000 0.000661 0.000895 0.002797 0.059665 -0.080001 -0.161208
BRDY 12MAY25 2012.3970 56072 1689 6 -119.0 -738 -0.204333 4405247 0.218653 1269 0.052850 0.1000 0.000630 0.000863 0.002663 0.035154 -0.034244 -0.127391
BRDY 12MAY26 2012.3997 56073 1689 7 -119.0 -738 -0.204353 4405247 0.219755 1269 0.060630 0.1000 0.000631 0.000867 0.002659 0.023817 -0.043757 -0.116880
BRDY 12MAY27 2012.4025 56074 1690 1 -119.0 -738 -0.200825 4405247 0.219808 1269 0.061322 0.1000 0.000632 0.000872 0.002676 0.024146 -0.039646 -0.120377
BRDY 12MAY28 2012.4052 56075 1690 2 -119.0 -738 -0.203481 4405247 0.221160 1269 0.049690 0.1000 0.000632 0.000868 0.002683 0.034607 -0.036932 -0.129954
BRDY 12MAY29 2012.4079 56076 1690 3 -119.0 -738 -0.201264 4405247 0.217802 1269 0.052603 0.1000 0.000636 0.000866 0.002685 0.038521 -0.044869 -0.135925
BRDY 12MAY30 2012.4107 56077 1690 4 -119.0 -738 -0.202697 4405247 0.219697 1269 0.054073 0.1000 0.000635 0.000877 0.002715 0.047232 -0.046697 -0.138784
BRDY 12MAY31 2012.4134 56078 1690 5 -119.0 -738 -0.202981 4405247 0.218938 1269 0.050121 0.1000 0.000640 0.000871 0.002688 0.031050 -0.022733 -0.129862
BRDY 12JUN01 2012.4162 56079 1690 6 -119.0 -738 -0.203134 4405247 0.219170 1269 0.055312 0.1000 0.000630 0.000869 0.002666 0.029013 -0.045798 -0.113682
BRDY 12JUN02 2012.4189 56080 1690 7 -119.0 -738 -0.201382 4405247 0.217033 1269 0.054218 0.1000 0.000633 0.000877 0.002684 0.033033 -0.045851 -0.117114
BRDY 12JUN03 2012.4216 56081 1691 1 -119.0 -738 -0.200571 4405247 0.220242 1269 0.054732 0.1000 0.000644 0.000880 0.002732 0.020666 -0.028895 -0.153933
BRDY 12JUN04 2012.4244 56082 1691 2 -119.0 -738 -0.204362 4405247 0.219509 1269 0.051635 0.1000 0.000631 0.000864 0.002674 0.026227 -0.039369 -0.117351
BRDY 12JUN05 2012.4271 56083 1691 3 -119.0 -738 -0.205080 4405247 0.217367 1269 0.062063 0.1000 0.000636 0.000866 0.002689 0.031202 -0.032179 -0.134335
BRDY 12JUN06 2012.4298 56084 1691 4 -119.0 -738 -0.201714 4405247 0.218588 1269 0.056426 0.1000 0.000633 0.000864 0.002664 0.024119 -0.033337 -0.121453
BRDY 12JUN07 2012.4326 56085 1691 5 -119.0 -738 -0.203513 4405247 0.219142 1269 0.054723 0.1000 0.000632 0.000865 0.002666 0.032500 -0.048463 -0.124789
BRDY 12JUN08 2012.4353 56086 1691 6 -119.0 -738 -0.199477 4405247 0.222917 1269 0.046484 0.1000 0.000635 0.000867 0.002694 0.036675 -0.041156 -0.140824
BRDY 12JUN09 2012.4381 56087 1691 7 -119.0 -738 -0.201161 4405247 0.219010 1269 0.052280 0.1000 0.000631 0.000865 0.002686 0.048218 -0.052423 -0.136758
BRDY 12JUN10 2012.4408 56088 1692 1 -119.0 -738 -0.203393 4405247 0.220071 1269 0.050620 0.1000 0.000635 0.000872 0.002721 0.048629 -0.060445 -0.150434
BRDY 12JUN11 2012.4435 56089 1692 2 -119.0 -738 -0.204123 4405247 0.220227 1269 0.053187 0.1000 0.000633 0.000863 0.002684 0.038251 -0.039488 -0.140339
BRDY 12JUN12 2012.4463 56090 1692 3 -119.0 -738 -0.204174 4405247 0.220241 1269 0.059708 0.1000 0.000633 0.000874 0.002694 0.020511 -0.045530 -0.131738
BRDY 12JUN13 2012.4490 56091 1692 4 -119.0 -738 -0.204082 4405247 0.218920 1269 0.055078 0.1000 0.000636 0.000876 0.002681 0.032600 -0.059627 -0.140305
BRDY 12JUN14 2012.4517 56092 1692 5 -119.0 -738 -0.204484 4405247 0.219264 1269 0.058538 0.1000 0.000632 0.000864 0.002687 0.037591 -0.030128 -0.146815
BRDY 12JUN15 2012.4545 56093 1692 6 -119.0 -738 -0.204674 4405247 0.219973 1269 0.051917 0.1000 0.000669 0.000910 0.002819 0.035809 -0.062177 -0.137954
BRDY 12JUN16 2012.4572 56094 1692 7 -119.0 -738 -0.203689 4405247 0.219698 1269 0.057000 0.1000 0.000668 0.000902 0.002826 0.032895 -0.078723 -0.155820
BRDY 12JUN17 2012.4600 56095 1693 1 -119.0 -738 -0.204592 4405247 0.216849 1269 0.056793 0.1000 0.000635 0.000877 0.002691 0.033588 -0.045287 -0.107210
BRDY 12JUN18 2012.4627 56096 1693 2 -119.0 -738 -0.197512 4405247 0.213405 1269 0.063100 0.1000 0.000633 0.000870 0.002691 0.025999 -0.033068 -0.118778
BRDY 12JUN19 2012.4654 56097 1693 3 -119.0 -738 -0.203469 4405247 0.221871 1269 0.045914 0.1000 0.000633 0.000874 0.002690 0.031803 -0.049532 -0.132137
BRDY 12JUN20 2012.4682 56098 1693 4 -119.0 -738 -0.203231 4405247 0.218567 1269 0.052393 0.1000 0.000631 0.000865 0.002698 0.036639 -0.028713 -0.137394
BRDY 12JUN21 2012.4709 56099 1693 5 -119.0 -738 -0.204212 4405247 0.220680 1269 0.056260 0.1000 0.000634 0.000867 0.002696 0.038999 -0.053476 -0.139178
BRDY 12JUN22 2012.4736 56100 1693 6 -119.0 -738 -0.202200 4405247 0.219593 1269 0.061582 0.1000 0.000629 0.000863 0.002684 0.042332 -0.039879 -0.131510
BRDY 12JUN23 2012.4764 56101 1693 7 -119.0 -738 -0.207367 4405247 0.220038 1269 0.052878 0.1000 0.000631 0.000868 0.002672 0.033816 -0.050123 -0.123415
BRDY 12JUN24 2012.4791 56102 1694 1 -119.0 -738 -0.203034 4405247 0.221402 1269 0.058809 0.1000 0.000634 0.000880 0.002706 0.045599 -0.053004 -0.138972
